date,placeId,view
2023-10-06,4612577671677689572,139
2023-10-05,4612577671677689572,111
2023-10-04,4612577671677689572,149
2023-10-03,4612577671677689572,156
2023-10-02,4612577671677689572,199
2023-10-01,4612577671677689572,141
2023-09-30,4612577671677689572,144
2023-09-29,4612577671677689572,136
2023-09-28,4612577671677689572,173
2023-09-27,4612577671677689572,106
2023-09-26,4612577671677689572,123
2023-09-25,4612577671677689572,126
2023-09-24,4612577671677689572,168
2023-09-23,4612577671677689572,155
2023-09-22,4612577671677689572,143
2023-09-21,4612577671677689572,112
2023-09-20,4612577671677689572,136
2023-09-19,4612577671677689572,105
2023-09-18,4612577671677689572,163
2023-09-17,4612577671677689572,117
2023-09-16,4612577671677689572,133
2023-09-15,4612577671677689572,123
2023-09-14,4612577671677689572,135
2023-09-13,4612577671677689572,75
2023-09-12,4612577671677689572,122
2023-09-11,4612577671677689572,125
2023-09-10,4612577671677689572,125
2023-09-09,4612577671677689572,140
2023-09-08,4612577671677689572,169
2023-09-07,4612577671677689572,134
2023-09-06,4612577671677689572,132
2023-09-05,4612577671677689572,170
2023-09-04,4612577671677689572,187
2023-09-03,4612577671677689572,119
2023-09-02,4612577671677689572,128
2023-09-01,4612577671677689572,128
2023-08-31,4612577671677689572,105
2023-08-30,4612577671677689572,126
2023-08-29,4612577671677689572,125
2023-08-28,4612577671677689572,152
2023-08-27,4612577671677689572,105
2023-08-26,4612577671677689572,138
2023-08-25,4612577671677689572,110
2023-08-24,4612577671677689572,150
2023-08-23,4612577671677689572,139
2023-08-22,4612577671677689572,129
2023-08-21,4612577671677689572,131
2023-08-20,4612577671677689572,118
2023-08-19,4612577671677689572,119
2023-08-18,4612577671677689572,145
2023-08-17,4612577671677689572,141
2023-08-16,4612577671677689572,111
2023-08-15,4612577671677689572,120
2023-08-14,4612577671677689572,138
2023-08-13,4612577671677689572,100
2023-08-12,4612577671677689572,162
2023-08-11,4612577671677689572,145
2023-08-10,4612577671677689572,105
2023-08-09,4612577671677689572,121
2023-08-08,4612577671677689572,133
2023-08-07,4612577671677689572,133
2023-08-06,4612577671677689572,144
2023-08-05,4612577671677689572,147
2023-08-04,4612577671677689572,137
2023-08-03,4612577671677689572,120
2023-08-02,4612577671677689572,119
2023-08-01,4612577671677689572,131
2023-07-31,4612577671677689572,111
2023-07-30,4612577671677689572,128
2023-07-29,4612577671677689572,160
2023-07-28,4612577671677689572,152
2023-07-27,4612577671677689572,106
2023-07-26,4612577671677689572,132
2023-07-25,4612577671677689572,108
2023-07-24,4612577671677689572,161
2023-07-23,4612577671677689572,164
2023-07-22,4612577671677689572,137
2023-07-21,4612577671677689572,152
2023-07-20,4612577671677689572,134
2023-07-19,4612577671677689572,117
2023-07-18,4612577671677689572,118
2023-07-17,4612577671677689572,103
2023-07-16,4612577671677689572,160
2023-07-15,4612577671677689572,178
2023-07-14,4612577671677689572,146
2023-07-13,4612577671677689572,146
2023-07-12,4612577671677689572,125
2023-07-11,4612577671677689572,136
2023-07-10,4612577671677689572,152
2023-07-09,4612577671677689572,156
2023-07-08,4612577671677689572,169
2023-07-07,4612577671677689572,134
2023-07-06,4612577671677689572,172
2023-07-05,4612577671677689572,126
2023-07-04,4612577671677689572,141
2023-07-03,4612577671677689572,127
2023-07-02,4612577671677689572,146
2023-07-01,4612577671677689572,135
2023-06-30,4612577671677689572,168
2023-06-29,4612577671677689572,142
2023-06-28,4612577671677689572,150
2023-06-27,4612577671677689572,163
2023-06-26,4612577671677689572,147
2023-06-25,4612577671677689572,162
2023-06-24,4612577671677689572,161
2023-06-23,4612577671677689572,123
