date,placeId,view
2023-10-06,4614585987297941337,303
2023-10-05,4614585987297941337,362
2023-10-04,4614585987297941337,338
2023-10-03,4614585987297941337,470
2023-10-02,4614585987297941337,370
2023-10-01,4614585987297941337,332
2023-09-30,4614585987297941337,297
2023-09-29,4614585987297941337,288
2023-09-28,4614585987297941337,321
2023-09-27,4614585987297941337,252
2023-09-26,4614585987297941337,395
2023-09-25,4614585987297941337,317
2023-09-24,4614585987297941337,339
2023-09-23,4614585987297941337,297
2023-09-22,4614585987297941337,357
2023-09-21,4614585987297941337,392
2023-09-20,4614585987297941337,440
2023-09-19,4614585987297941337,365
2023-09-18,4614585987297941337,460
2023-09-17,4614585987297941337,363
2023-09-16,4614585987297941337,346
2023-09-15,4614585987297941337,335
2023-09-14,4614585987297941337,317
2023-09-13,4614585987297941337,266
2023-09-12,4614585987297941337,393
2023-09-11,4614585987297941337,351
2023-09-10,4614585987297941337,363
2023-09-09,4614585987297941337,349
2023-09-08,4614585987297941337,282
2023-09-07,4614585987297941337,327
2023-09-06,4614585987297941337,329
2023-09-05,4614585987297941337,330
2023-09-04,4614585987297941337,268
2023-09-03,4614585987297941337,208
2023-09-02,4614585987297941337,140
2023-09-01,4614585987297941337,130
2023-08-31,4614585987297941337,190
2023-08-30,4614585987297941337,334
2023-08-29,4614585987297941337,311
2023-08-28,4614585987297941337,312
2023-08-27,4614585987297941337,338
2023-08-26,4614585987297941337,307
2023-08-25,4614585987297941337,347
2023-08-24,4614585987297941337,373
2023-08-23,4614585987297941337,326
2023-08-22,4614585987297941337,358
2023-08-21,4614585987297941337,382
2023-08-20,4614585987297941337,441
2023-08-19,4614585987297941337,325
2023-08-18,4614585987297941337,415
2023-08-17,4614585987297941337,414
2023-08-16,4614585987297941337,427
2023-08-15,4614585987297941337,488
2023-08-14,4614585987297941337,429
2023-08-13,4614585987297941337,407
2023-08-12,4614585987297941337,298
2023-08-11,4614585987297941337,322
2023-08-10,4614585987297941337,293
2023-08-09,4614585987297941337,359
2023-08-08,4614585987297941337,364
2023-08-07,4614585987297941337,370
2023-08-06,4614585987297941337,350
2023-08-05,4614585987297941337,247
2023-08-04,4614585987297941337,295
2023-08-03,4614585987297941337,322
2023-08-02,4614585987297941337,413
2023-08-01,4614585987297941337,351
2023-07-31,4614585987297941337,355
2023-07-30,4614585987297941337,302
2023-07-29,4614585987297941337,245
2023-07-28,4614585987297941337,312
2023-07-27,4614585987297941337,366
2023-07-26,4614585987297941337,313
2023-07-25,4614585987297941337,413
2023-07-24,4614585987297941337,372
2023-07-23,4614585987297941337,329
2023-07-22,4614585987297941337,329
2023-07-21,4614585987297941337,286
2023-07-20,4614585987297941337,310
2023-07-19,4614585987297941337,332
2023-07-18,4614585987297941337,312
2023-07-17,4614585987297941337,279
2023-07-16,4614585987297941337,336
2023-07-15,4614585987297941337,257
2023-07-14,4614585987297941337,274
2023-07-13,4614585987297941337,359
2023-07-12,4614585987297941337,380
2023-07-11,4614585987297941337,349
2023-07-10,4614585987297941337,333
2023-07-09,4614585987297941337,352
2023-07-08,4614585987297941337,212
2023-07-07,4614585987297941337,213
2023-07-06,4614585987297941337,298
2023-07-05,4614585987297941337,330
2023-07-04,4614585987297941337,353
2023-07-03,4614585987297941337,343
2023-07-02,4614585987297941337,295
2023-07-01,4614585987297941337,266
2023-06-30,4614585987297941337,292
2023-06-29,4614585987297941337,394
2023-06-28,4614585987297941337,354
2023-06-27,4614585987297941337,320
2023-06-26,4614585987297941337,336
2023-06-25,4614585987297941337,275
2023-06-24,4614585987297941337,200
2023-06-23,4614585987297941337,237
2023-06-22,4614585987297941337,363
2023-06-21,4614585987297941337,449
2023-06-20,4614585987297941337,362
2023-06-19,4614585987297941337,322
2023-06-18,4614585987297941337,299
2023-06-17,4614585987297941337,261
2023-06-16,4614585987297941337,309
2023-06-15,4614585987297941337,361
2023-06-14,4614585987297941337,365
2023-06-13,4614585987297941337,308
2023-06-12,4614585987297941337,321
2023-06-11,4614585987297941337,324
2023-06-10,4614585987297941337,302
2023-06-09,4614585987297941337,345
2023-06-08,4614585987297941337,365
2023-06-07,4614585987297941337,305
2023-06-06,4614585987297941337,427
2023-06-05,4614585987297941337,387
2023-06-04,4614585987297941337,351
2023-06-03,4614585987297941337,287
2023-06-02,4614585987297941337,270
2023-06-01,4614585987297941337,367
2023-05-31,4614585987297941337,413
2023-05-30,4614585987297941337,409
2023-05-29,4614585987297941337,394
2023-05-28,4614585987297941337,335
2023-05-27,4614585987297941337,311
2023-05-26,4614585987297941337,359
2023-05-25,4614585987297941337,313
2023-05-24,4614585987297941337,341
2023-05-23,4614585987297941337,411
2023-05-22,4614585987297941337,436
2023-05-21,4614585987297941337,410
2023-05-20,4614585987297941337,329
2023-05-19,4614585987297941337,341
2023-05-18,4614585987297941337,331
2023-05-17,4614585987297941337,364
2023-05-16,4614585987297941337,327
2023-05-15,4614585987297941337,328
2023-05-14,4614585987297941337,326
2023-05-13,4614585987297941337,211
2023-05-12,4614585987297941337,312
