date,placeId,view
2023-10-06,4614070236986914067,72
2023-10-05,4614070236986914067,90
2023-10-04,4614070236986914067,103
2023-10-03,4614070236986914067,105
2023-10-02,4614070236986914067,134
2023-10-01,4614070236986914067,113
2023-09-30,4614070236986914067,76
2023-09-29,4614070236986914067,92
2023-09-28,4614070236986914067,106
2023-09-27,4614070236986914067,73
2023-09-26,4614070236986914067,94
2023-09-25,4614070236986914067,98
2023-09-24,4614070236986914067,97
2023-09-23,4614070236986914067,82
2023-09-22,4614070236986914067,113
2023-09-21,4614070236986914067,98
2023-09-20,4614070236986914067,101
2023-09-19,4614070236986914067,158
2023-09-18,4614070236986914067,125
2023-09-17,4614070236986914067,109
2023-09-16,4614070236986914067,77
2023-09-15,4614070236986914067,85
2023-09-14,4614070236986914067,110
2023-09-13,4614070236986914067,64
2023-09-12,4614070236986914067,91
2023-09-11,4614070236986914067,113
2023-09-10,4614070236986914067,122
2023-09-09,4614070236986914067,68
2023-09-08,4614070236986914067,124
2023-09-07,4614070236986914067,117
2023-09-06,4614070236986914067,127
2023-09-05,4614070236986914067,113
2023-09-04,4614070236986914067,162
2023-09-03,4614070236986914067,71
2023-09-02,4614070236986914067,84
2023-09-01,4614070236986914067,63
2023-08-31,4614070236986914067,68
2023-08-30,4614070236986914067,121
2023-08-29,4614070236986914067,106
2023-08-28,4614070236986914067,123
2023-08-27,4614070236986914067,136
2023-08-26,4614070236986914067,73
2023-08-25,4614070236986914067,90
2023-08-24,4614070236986914067,84
2023-08-23,4614070236986914067,101
2023-08-22,4614070236986914067,118
2023-08-21,4614070236986914067,111
2023-08-20,4614070236986914067,113
2023-08-19,4614070236986914067,61
2023-08-18,4614070236986914067,96
2023-08-17,4614070236986914067,104
2023-08-16,4614070236986914067,116
2023-08-15,4614070236986914067,107
2023-08-14,4614070236986914067,92
2023-08-13,4614070236986914067,91
2023-08-12,4614070236986914067,90
2023-08-11,4614070236986914067,99
2023-08-10,4614070236986914067,73
2023-08-09,4614070236986914067,106
2023-08-08,4614070236986914067,90
2023-08-07,4614070236986914067,108
2023-08-06,4614070236986914067,105
2023-08-05,4614070236986914067,85
2023-08-04,4614070236986914067,67
