date,placeId,view
2023-10-06,4612088555142300004,88
2023-10-05,4612088555142300004,47
2023-10-04,4612088555142300004,27
2023-10-03,4612088555142300004,28
2023-10-02,4612088555142300004,59
2023-10-01,4612088555142300004,41
2023-09-30,4612088555142300004,62
2023-09-29,4612088555142300004,86
2023-09-28,4612088555142300004,80
2023-09-27,4612088555142300004,80
2023-09-26,4612088555142300004,48
2023-09-25,4612088555142300004,71
2023-09-24,4612088555142300004,58
2023-09-23,4612088555142300004,103
2023-09-22,4612088555142300004,95
2023-09-21,4612088555142300004,62
2023-09-20,4612088555142300004,87
2023-09-19,4612088555142300004,72
2023-09-18,4612088555142300004,53
2023-09-17,4612088555142300004,62
2023-09-16,4612088555142300004,110
2023-09-15,4612088555142300004,64
2023-09-14,4612088555142300004,55
2023-09-13,4612088555142300004,81
2023-09-12,4612088555142300004,56
2023-09-11,4612088555142300004,34
2023-09-10,4612088555142300004,64
2023-09-09,4612088555142300004,52
2023-09-08,4612088555142300004,44
2023-09-07,4612088555142300004,73
2023-09-06,4612088555142300004,46
2023-09-05,4612088555142300004,43
2023-09-04,4612088555142300004,38
2023-09-03,4612088555142300004,82
2023-09-02,4612088555142300004,58
2023-09-01,4612088555142300004,79
2023-08-31,4612088555142300004,85
2023-08-30,4612088555142300004,65
2023-08-29,4612088555142300004,40
2023-08-28,4612088555142300004,66
2023-08-27,4612088555142300004,39
2023-08-26,4612088555142300004,87
2023-08-25,4612088555142300004,55
2023-08-24,4612088555142300004,40
2023-08-23,4612088555142300004,62
2023-08-22,4612088555142300004,55
2023-08-21,4612088555142300004,38
2023-08-20,4612088555142300004,26
2023-08-19,4612088555142300004,76
2023-08-18,4612088555142300004,81
2023-08-17,4612088555142300004,27
2023-08-16,4612088555142300004,38
2023-08-15,4612088555142300004,32
2023-08-14,4612088555142300004,29
2023-08-13,4612088555142300004,42
2023-08-12,4612088555142300004,40
2023-08-11,4612088555142300004,55
2023-08-10,4612088555142300004,28
2023-08-09,4612088555142300004,43
2023-08-08,4612088555142300004,50
2023-08-07,4612088555142300004,49
2023-08-06,4612088555142300004,41
2023-08-05,4612088555142300004,56
2023-08-04,4612088555142300004,62
2023-08-03,4612088555142300004,56
2023-08-02,4612088555142300004,39
2023-08-01,4612088555142300004,55
2023-07-31,4612088555142300004,45
2023-07-30,4612088555142300004,51
2023-07-29,4612088555142300004,61
2023-07-28,4612088555142300004,47
2023-07-27,4612088555142300004,39
2023-07-26,4612088555142300004,48
2023-07-25,4612088555142300004,29
2023-07-24,4612088555142300004,44
2023-07-23,4612088555142300004,34
2023-07-22,4612088555142300004,55
2023-07-21,4612088555142300004,54
2023-07-20,4612088555142300004,34
2023-07-19,4612088555142300004,51
2023-07-18,4612088555142300004,32
2023-07-17,4612088555142300004,31
2023-07-16,4612088555142300004,34
2023-07-15,4612088555142300004,106
2023-07-14,4612088555142300004,55
2023-07-13,4612088555142300004,26
2023-07-12,4612088555142300004,36
2023-07-11,4612088555142300004,29
