date,view
2023-02-19,6.66E-01
2023-02-20,6.30E-01
2023-02-21,7.34E-01
2023-02-22,5.19E-01
2023-02-23,5.45E-01
2023-02-24,5.56E-01
2023-02-25,1.63E-01
2023-02-26,5.37E-01
2023-02-27,5.92E-01
2023-02-28,6.53E-01
2023-03-01,5.22E-01
2023-03-02,5.27E-01
2023-03-03,4.45E-01
2023-03-04,2.22E-01
2023-03-05,6.09E-01
2023-03-06,4.98E-01
2023-03-07,5.92E-01
2023-03-08,5.16E-01
2023-03-09,6.11E-01
2023-03-10,4.63E-01
2023-03-11,1.73E-01
2023-03-12,6.41E-01
2023-03-13,6.05E-01
2023-03-14,6.45E-01
2023-03-15,5.63E-01
2023-03-16,5.92E-01
2023-03-17,5.73E-01
2023-03-18,1.45E-01
2023-03-19,6.62E-01
2023-03-20,5.64E-01
2023-03-21,6.34E-01
2023-03-22,5.55E-01
2023-03-23,6.36E-01
2023-03-24,5.05E-01
2023-03-25,1.75E-01
2023-03-26,7.31E-01
2023-03-27,5.66E-01
2023-03-28,5.89E-01
2023-03-29,5.75E-01
2023-03-30,5.89E-01
2023-03-31,5.86E-01
2023-04-01,1.44E-01
2023-04-02,6.53E-01
2023-04-03,6.72E-01
2023-04-04,6.69E-01
2023-04-05,5.89E-01
2023-04-06,6.33E-01
2023-04-07,5.25E-01
2023-04-08,1.86E-01
2023-04-09,6.44E-01
2023-04-10,6.92E-01
2023-04-11,7.55E-01
2023-04-12,6.02E-01
2023-04-13,5.97E-01
2023-04-14,6.27E-01
2023-04-15,2.50E-01
2023-04-16,5.95E-01
2023-04-17,6.58E-01
2023-04-18,6.98E-01
2023-04-19,6.09E-01
2023-04-20,6.75E-01
2023-04-21,7.05E-01
2023-04-22,1.91E-01
2023-04-23,5.80E-01
2023-04-24,1.00E+00
2023-04-25,6.70E-01
2023-04-26,6.75E-01
2023-04-27,6.14E-01
2023-04-28,8.91E-02
2023-04-29,1.06E-01
2023-04-30,7.34E-02
2023-05-01,1.05E-01
2023-05-02,2.69E-01
2023-05-03,3.59E-01
2023-05-04,3.75E-01
2023-05-05,4.66E-01
2023-05-06,2.72E-01
2023-05-07,5.45E-01
2023-05-08,6.02E-01
2023-05-09,5.67E-01
2023-05-10,5.44E-01
2023-05-11,5.25E-01
2023-05-12,3.34E-01
2023-05-13,2.80E-01
2023-05-14,5.03E-01
2023-05-15,3.98E-01
2023-05-16,5.50E-01
2023-05-17,6.19E-01
2023-05-18,4.63E-01
2023-05-19,4.03E-01
2023-05-20,2.13E-01
2023-05-21,4.95E-01
2023-05-22,4.47E-01
2023-05-23,4.20E-01
2023-05-24,4.22E-01
2023-05-25,5.03E-01
2023-05-26,3.66E-01
2023-05-27,1.64E-01
2023-05-28,6.05E-01
2023-05-29,4.92E-01
2023-05-30,4.52E-01
2023-05-31,4.64E-01
2023-06-01,4.30E-01
2023-06-02,3.48E-01
2023-06-03,2.58E-01
2023-06-04,4.58E-01
2023-06-05,5.61E-01
2023-06-06,4.27E-01
2023-06-07,5.27E-01
2023-06-08,4.06E-01
2023-06-09,3.17E-01
2023-06-10,1.30E-01
2023-06-11,3.97E-01
2023-06-12,4.34E-01
2023-06-13,5.23E-01
2023-06-14,4.25E-01
2023-06-15,4.34E-01
2023-06-16,2.05E-01
2023-06-17,1.45E-01
2023-06-18,3.92E-01
2023-06-19,4.67E-01
2023-06-20,4.91E-01
2023-06-21,4.09E-01
2023-06-22,4.27E-01
2023-06-23,3.02E-01
2023-06-24,1.69E-01
2023-06-25,3.59E-01
2023-06-26,4.14E-01
2023-06-27,4.22E-01
2023-06-28,4.53E-01
2023-06-29,3.80E-01
2023-06-30,3.05E-01
2023-07-01,1.55E-01
2023-07-02,4.48E-01
2023-07-03,4.70E-01
2023-07-04,5.11E-01
2023-07-05,4.00E-01
2023-07-06,4.78E-01
2023-07-07,3.50E-01
2023-07-08,1.52E-01
2023-07-09,4.41E-01
2023-07-10,4.27E-01
2023-07-11,4.45E-01
2023-07-12,4.31E-01
2023-07-13,3.97E-01
2023-07-14,3.91E-01
2023-07-15,1.42E-01
2023-07-16,3.75E-01
2023-07-17,4.39E-01
2023-07-18,5.25E-01
2023-07-19,4.17E-01
2023-07-20,3.22E-01
2023-07-21,2.78E-01
2023-07-22,1.70E-01
2023-07-23,3.91E-01
2023-07-24,3.19E-01
2023-07-25,4.28E-01
2023-07-26,4.36E-01
2023-07-27,3.55E-01
2023-07-28,3.95E-01
2023-07-29,1.36E-01
2023-07-30,2.86E-01
2023-07-31,2.22E-01
2023-08-01,3.41E-01
2023-08-02,2.27E-01
2023-08-03,2.22E-01
2023-08-04,3.56E-01
2023-08-05,1.69E-01
2023-08-06,2.67E-01
2023-08-07,2.67E-01
2023-08-08,2.20E-01
2023-08-09,1.81E-01
2023-08-10,2.20E-01
2023-08-11,1.52E-01
2023-08-12,1.20E-01
2023-08-13,2.70E-01
2023-08-14,2.89E-01
2023-08-15,2.80E-01
2023-08-16,2.31E-01
2023-08-17,2.03E-01
2023-08-18,1.52E-01
2023-08-19,1.30E-01
2023-08-20,2.13E-01
2023-08-21,1.73E-01
2023-08-22,1.91E-01
2023-08-23,1.56E-01
2023-08-24,2.67E-01
2023-08-25,2.08E-01
2023-08-26,2.03E-01
2023-08-27,5.14E-01
2023-08-28,5.11E-01
2023-08-29,4.52E-01
2023-08-30,4.89E-01
2023-08-31,1.03E-01
2023-09-01,7.97E-02
2023-09-02,8.91E-02
2023-09-03,3.39E-01
2023-09-04,4.70E-01
2023-09-05,4.89E-01
2023-09-06,4.77E-01
2023-09-07,4.39E-01
2023-09-08,4.87E-01
2023-09-09,1.91E-01
2023-09-10,5.61E-01
2023-09-11,4.55E-01
2023-09-12,5.14E-01
2023-09-13,4.91E-01
2023-09-14,4.67E-01
2023-09-15,4.94E-01
2023-09-16,1.61E-01
2023-09-17,5.52E-01
2023-09-18,6.02E-01
2023-09-19,5.16E-01
2023-09-20,6.05E-01
2023-09-21,5.52E-01
2023-09-22,4.19E-01
2023-09-23,2.27E-01
2023-09-24,5.80E-01
2023-09-25,6.11E-01
2023-09-26,5.73E-01
2023-09-27,5.89E-01
2023-09-28,4.81E-01
2023-09-29,3.94E-01
2023-09-30,1.33E-01
2023-10-01,5.12E-01
2023-10-02,6.67E-01
2023-10-03,4.94E-01
2023-10-04,5.89E-01
2023-10-05,5.47E-01
2023-10-06,4.48E-01
