date,view
2022-12-11,4.93E-01
2022-12-12,5.35E-01
2022-12-13,4.89E-01
2022-12-14,5.04E-01
2022-12-15,5.04E-01
2022-12-16,5.04E-01
2022-12-17,5.42E-01
2022-12-18,4.56E-01
2022-12-19,5.02E-01
2022-12-20,5.07E-01
2022-12-21,5.12E-01
2022-12-22,3.01E-01
2022-12-23,4.17E-01
2022-12-24,5.35E-01
2022-12-25,4.57E-01
2022-12-26,4.43E-01
2022-12-27,3.67E-01
2022-12-28,3.59E-01
2022-12-29,5.01E-01
2022-12-30,3.35E-01
2022-12-31,2.57E-01
2023-01-01,3.95E-01
2023-01-02,4.06E-01
2023-01-03,6.03E-01
2023-01-04,4.28E-01
2023-01-05,4.28E-01
2023-01-06,4.37E-01
2023-01-07,4.83E-01
2023-01-08,3.60E-01
2023-01-09,4.32E-01
2023-01-10,4.75E-01
2023-01-11,4.12E-01
2023-01-12,4.46E-01
2023-01-13,4.38E-01
2023-01-14,2.33E-01
2023-01-15,1.97E-01
2023-01-16,3.02E-01
2023-01-17,2.04E-01
2023-01-18,1.99E-01
2023-01-19,1.16E-01
2023-01-20,8.53E-02
2023-01-21,4.27E-02
2023-01-22,1.64E-01
2023-01-23,1.59E-01
2023-01-24,1.62E-01
2023-01-25,1.58E-01
2023-01-26,1.63E-01
2023-01-27,2.76E-01
2023-01-28,2.09E-01
2023-01-29,3.82E-01
2023-01-30,2.80E-01
2023-01-31,3.52E-01
2023-02-01,3.52E-01
2023-02-02,3.38E-01
2023-02-03,4.41E-01
2023-02-04,3.07E-01
2023-02-05,4.75E-01
2023-02-06,3.50E-01
2023-02-07,3.84E-01
2023-02-08,3.29E-01
2023-02-09,3.80E-01
2023-02-10,4.45E-01
2023-02-11,5.89E-01
2023-02-12,4.55E-01
2023-02-13,4.87E-01
2023-02-14,3.49E-01
2023-02-15,4.82E-01
2023-02-16,3.99E-01
2023-02-17,6.15E-01
2023-02-18,5.06E-01
2023-02-19,3.25E-01
2023-02-20,6.11E-01
2023-02-21,4.55E-01
2023-02-22,4.09E-01
2023-02-23,4.34E-01
2023-02-24,4.72E-01
2023-02-25,6.31E-01
2023-02-26,3.33E-01
2023-02-27,6.37E-01
2023-02-28,4.49E-01
2023-03-01,3.50E-01
2023-03-02,4.24E-01
2023-03-03,5.81E-01
2023-03-04,4.81E-01
2023-03-05,3.81E-01
2023-03-06,4.26E-01
2023-03-07,4.00E-01
2023-03-08,7.16E-01
2023-03-09,4.77E-01
2023-03-10,5.29E-01
2023-03-11,4.20E-01
2023-03-12,4.38E-01
2023-03-13,4.05E-01
2023-03-14,5.11E-01
2023-03-15,4.51E-01
2023-03-16,4.52E-01
2023-03-17,4.62E-01
2023-03-18,4.56E-01
2023-03-19,4.56E-01
2023-03-20,4.53E-01
2023-03-21,5.15E-01
2023-03-22,3.48E-01
2023-03-23,5.61E-01
2023-03-24,6.56E-01
2023-03-25,4.32E-01
2023-03-26,4.76E-01
2023-03-27,4.76E-01
2023-03-28,4.84E-01
2023-03-29,4.07E-01
2023-03-30,5.92E-01
2023-03-31,5.08E-01
2023-04-01,6.81E-01
2023-04-02,4.91E-01
2023-04-03,3.06E-01
2023-04-04,4.69E-01
2023-04-05,3.99E-01
2023-04-06,4.45E-01
2023-04-07,5.34E-01
2023-04-08,3.94E-01
2023-04-09,2.94E-01
2023-04-10,4.29E-01
2023-04-11,3.83E-01
2023-04-12,3.18E-01
2023-04-13,5.30E-01
2023-04-14,4.98E-01
2023-04-15,6.22E-01
2023-04-16,3.30E-01
2023-04-17,4.22E-01
2023-04-18,4.24E-01
2023-04-19,4.64E-01
2023-04-20,4.34E-01
2023-04-21,4.39E-01
2023-04-22,5.50E-01
2023-04-23,4.95E-01
2023-04-24,4.37E-01
2023-04-25,4.39E-01
2023-04-26,4.65E-01
2023-04-27,3.64E-01
2023-04-28,1.28E-01
2023-04-29,2.11E-01
2023-04-30,3.37E-01
2023-05-01,2.68E-01
2023-05-02,3.64E-01
2023-05-03,3.61E-01
2023-05-04,3.55E-01
2023-05-05,3.63E-01
2023-05-06,5.25E-01
2023-05-07,3.24E-01
2023-05-08,4.38E-01
2023-05-09,4.55E-01
2023-05-10,4.72E-01
2023-05-11,3.31E-01
2023-05-12,5.82E-01
2023-05-13,4.56E-01
2023-05-14,4.63E-01
2023-05-15,5.00E-01
2023-05-16,3.80E-01
2023-05-17,6.43E-01
2023-05-18,4.88E-01
2023-05-19,5.04E-01
2023-05-20,4.94E-01
2023-05-21,4.94E-01
2023-05-22,4.94E-01
2023-05-23,4.94E-01
2023-05-24,5.04E-01
2023-05-25,4.60E-01
2023-05-26,5.54E-01
2023-05-27,4.59E-01
2023-05-28,3.40E-01
2023-05-29,4.83E-01
2023-05-30,6.29E-01
2023-05-31,5.02E-01
2023-06-01,5.04E-01
2023-06-02,5.05E-01
2023-06-03,4.09E-01
2023-06-04,6.06E-01
2023-06-05,5.05E-01
2023-06-06,5.90E-01
2023-06-07,5.24E-01
2023-06-08,4.44E-01
2023-06-09,4.93E-01
2023-06-10,5.11E-01
2023-06-11,3.88E-01
2023-06-12,6.09E-01
2023-06-13,6.37E-01
2023-06-14,3.19E-01
2023-06-15,4.40E-01
2023-06-16,4.55E-01
2023-06-17,3.59E-01
2023-06-18,4.50E-01
2023-06-19,5.05E-01
2023-06-20,4.27E-01
2023-06-21,4.88E-01
2023-06-22,5.01E-01
2023-06-23,3.45E-01
2023-06-24,2.80E-01
2023-06-25,4.58E-01
2023-06-26,4.21E-01
2023-06-27,4.21E-01
2023-06-28,4.49E-01
2023-06-29,4.51E-01
2023-06-30,5.45E-01
2023-07-01,3.06E-01
2023-07-02,3.78E-01
2023-07-03,4.17E-01
2023-07-04,5.02E-01
2023-07-05,3.99E-01
2023-07-06,4.29E-01
2023-07-07,4.03E-01
2023-07-08,2.93E-01
2023-07-09,5.37E-01
2023-07-10,3.61E-01
2023-07-11,6.17E-01
2023-07-12,3.94E-01
2023-07-13,4.67E-01
2023-07-14,3.60E-01
2023-07-15,5.60E-01
2023-07-16,4.39E-01
2023-07-17,4.46E-01
2023-07-18,4.46E-01
2023-07-19,4.46E-01
2023-07-20,4.46E-01
2023-07-21,4.46E-01
2023-07-22,4.46E-01
2023-07-23,4.46E-01
2023-07-24,4.43E-01
2023-07-25,5.18E-01
2023-07-26,4.62E-01
2023-07-27,4.61E-01
2023-07-28,5.00E-01
2023-07-29,4.30E-01
2023-07-30,3.77E-01
2023-07-31,4.68E-01
2023-08-01,4.68E-01
2023-08-02,4.68E-01
2023-08-03,5.00E-01
2023-08-04,6.68E-01
2023-08-05,5.25E-01
2023-08-06,5.38E-01
2023-08-07,5.14E-01
2023-08-08,5.89E-01
2023-08-09,5.29E-01
2023-08-10,3.62E-01
2023-08-11,4.79E-01
2023-08-12,4.42E-01
2023-08-13,4.60E-01
2023-08-14,5.96E-01
2023-08-15,5.40E-01
2023-08-16,5.40E-01
2023-08-17,5.40E-01
2023-08-18,5.40E-01
2023-08-19,5.40E-01
2023-08-20,5.31E-01
2023-08-21,4.38E-01
2023-08-22,6.47E-01
2023-08-23,4.83E-01
2023-08-24,4.88E-01
2023-08-25,5.39E-01
2023-08-26,4.81E-01
2023-08-27,6.73E-01
2023-08-28,5.90E-01
2023-08-29,4.60E-01
2023-08-30,5.57E-01
2023-08-31,3.49E-01
2023-09-01,2.27E-01
2023-09-02,3.83E-01
2023-09-03,4.62E-01
2023-09-04,5.25E-01
2023-09-05,4.71E-01
2023-09-06,5.19E-01
2023-09-07,4.96E-01
2023-09-08,7.07E-01
2023-09-09,4.83E-01
2023-09-10,4.44E-01
2023-09-11,4.44E-01
2023-09-12,4.53E-01
2023-09-13,3.71E-01
2023-09-14,5.95E-01
2023-09-15,4.95E-01
2023-09-16,5.72E-01
2023-09-17,5.42E-01
2023-09-18,5.42E-01
2023-09-19,5.62E-01
2023-09-20,5.34E-01
2023-09-21,5.31E-01
2023-09-22,6.83E-01
2023-09-23,4.54E-01
2023-09-24,5.29E-01
2023-09-25,4.85E-01
2023-09-26,5.83E-01
2023-09-27,3.87E-01
2023-09-28,5.65E-01
2023-09-29,5.85E-01
2023-09-30,4.44E-01
2023-10-01,3.45E-01
2023-10-02,5.18E-01
2023-10-03,6.86E-01
2023-10-04,6.07E-01
2023-10-05,6.12E-01
2023-10-06,5.55E-01
