date,view
2022-06-22,49.0
2022-06-23,35.0
2022-06-24,87.0
2022-06-25,74.0
2022-06-26,40.0
2022-06-27,41.0
2022-06-28,50.0
2022-06-29,49.0
2022-06-30,66.0
2022-07-01,96.0
2022-07-02,113.0
2022-07-03,38.0
2022-07-04,62.0
2022-07-05,50.0
2022-07-06,40.0
2022-07-07,49.0
2022-07-08,82.0
2022-07-09,84.0
2022-07-10,39.0
2022-07-11,39.0
2022-07-12,40.0
2022-07-13,20.0
2022-07-14,37.0
2022-07-15,52.0
2022-07-16,70.0
2022-07-17,41.0
2022-07-18,68.0
2022-07-19,45.0
2022-07-20,48.0
2022-07-21,40.0
2022-07-22,42.0
2022-07-23,104.0
2022-07-24,14.0
2022-07-25,26.0
2022-07-26,26.0
2022-07-27,23.0
2022-07-28,43.0
2022-07-29,44.0
2022-07-30,54.0
2022-07-31,15.0
2022-08-01,22.0
2022-08-02,24.0
2022-08-03,28.0
2022-08-04,44.0
2022-08-05,36.0
2022-08-06,52.0
2022-08-07,29.0
2022-08-08,23.0
2022-08-09,52.0
2022-08-10,30.0
2022-08-11,46.0
2022-08-12,55.0
2022-08-13,51.0
2022-08-14,27.0
2022-08-15,33.0
2022-08-16,27.0
2022-08-17,20.0
2022-08-18,28.0
2022-08-19,43.0
2022-08-20,51.0
2022-08-21,28.0
2022-08-22,36.0
2022-08-23,27.0
2022-08-24,40.0
2022-08-25,39.0
2022-08-26,55.0
2022-08-27,34.0
2022-08-28,22.0
2022-08-29,26.0
2022-08-30,35.0
2022-08-31,70.0
2022-09-01,90.0
2022-09-02,58.0
2022-09-03,50.0
2022-09-04,21.0
2022-09-05,20.0
2022-09-06,22.0
2022-09-07,27.0
2022-09-08,23.0
2022-09-09,66.0
2022-09-10,66.0
2022-09-11,21.0
2022-09-12,25.0
2022-09-13,17.0
2022-09-14,44.0
2022-09-15,33.0
2022-09-16,63.0
2022-09-17,90.0
2022-09-18,26.0
2022-09-19,24.0
2022-09-20,14.0
2022-09-21,34.0
2022-09-22,16.0
2022-09-23,71.0
2022-09-24,88.0
2022-09-25,16.0
2022-09-26,11.0
2022-09-27,8.0
2022-09-28,23.0
2022-09-29,30.0
2022-09-30,57.0
2022-10-01,115.0
2022-10-02,15.0
2022-10-03,20.0
2022-10-04,18.0
2022-10-05,24.0
2022-10-06,30.0
2022-10-07,87.0
2022-10-08,67.0
2022-10-09,17.0
2022-10-10,18.0
2022-10-11,38.0
2022-10-12,25.0
2022-10-13,21.0
2022-10-14,55.0
2022-10-15,64.0
2022-10-16,10.0
2022-10-17,16.0
2022-10-18,25.0
2022-10-19,70.0
2022-10-20,25.0
2022-10-21,36.0
2022-10-22,44.0
2022-10-23,14.0
2022-10-24,24.0
2022-10-25,21.0
2022-10-26,26.0
2022-10-27,21.0
2022-10-28,43.0
2022-10-29,65.0
2022-10-30,18.0
2022-10-31,20.0
2022-11-01,13.0
2022-11-02,19.0
2022-11-03,18.0
2022-11-04,38.0
2022-11-05,34.0
2022-11-06,9.0
2022-11-07,20.0
2022-11-08,14.0
2022-11-09,15.0
2022-11-10,30.0
2022-11-11,40.0
2022-11-12,55.0
2022-11-13,16.0
2022-11-14,19.0
2022-11-15,21.0
2022-11-16,19.0
2022-11-17,47.0
2022-11-18,75.0
2022-11-19,64.0
2022-11-20,14.0
2022-11-21,10.0
2022-11-22,9.0
2022-11-23,13.0
2022-11-24,23.0
2022-11-25,46.0
2022-11-26,53.0
2022-11-27,9.0
2022-11-28,11.0
2022-11-29,40.0
2022-11-30,12.0
2022-12-01,16.0
2022-12-02,24.0
2022-12-03,31.0
2022-12-04,7.0
2022-12-05,25.0
2022-12-06,20.0
2022-12-07,17.0
2022-12-08,10.0
2022-12-09,31.0
2022-12-10,33.0
2022-12-11,12.0
2022-12-12,7.0
2022-12-13,29.0
2022-12-14,16.0
2022-12-15,29.0
2022-12-16,36.0
2022-12-17,29.0
2022-12-18,8.0
2022-12-19,15.0
2022-12-20,16.0
2022-12-21,11.0
2022-12-22,17.0
2022-12-23,64.0
2022-12-24,58.0
2022-12-25,6.0
2022-12-26,22.0
2022-12-27,22.0
2022-12-28,15.0
2022-12-29,26.0
2022-12-30,47.0
2022-12-31,64.0
2023-01-01,72.0
2023-01-02,30.0
2023-01-03,23.0
2023-01-04,27.0
2023-01-05,33.0
2023-01-06,33.0
2023-01-07,39.0
2023-01-08,20.0
2023-01-09,15.0
2023-01-10,40.0
2023-01-11,12.0
2023-01-12,72.0
2023-01-13,47.0
2023-01-14,37.0
2023-01-15,26.0
2023-01-16,71.0
2023-01-17,35.0
2023-01-18,25.0
2023-01-19,18.0
2023-01-20,34.0
2023-01-21,50.0
2023-01-22,66.0
2023-01-23,86.0
2023-01-24,69.0
2023-01-25,68.0
2023-01-26,69.0
2023-01-27,86.0
2023-01-28,65.0
2023-01-29,23.0
2023-01-30,24.0
2023-01-31,16.0
2023-02-01,17.0
2023-02-02,22.0
2023-02-03,21.0
2023-02-04,43.0
2023-02-05,21.0
2023-02-06,12.0
2023-02-07,8.0
2023-02-08,10.0
2023-02-09,34.0
2023-02-10,29.0
2023-02-11,38.0
2023-02-12,8.0
2023-02-13,43.0
2023-02-14,14.0
2023-02-15,18.0
2023-02-16,31.0
2023-02-17,42.0
2023-02-18,44.0
2023-02-19,22.0
2023-02-20,9.0
2023-02-21,9.0
2023-02-22,16.0
2023-02-23,16.0
2023-02-24,23.0
2023-02-25,53.0
2023-02-26,22.0
2023-02-27,13.0
2023-02-28,16.0
2023-03-01,18.0
2023-03-02,16.0
2023-03-03,34.0
2023-03-04,35.0
2023-03-05,9.0
2023-03-06,37.0
2023-03-07,60.0
2023-03-08,12.0
2023-03-09,14.0
2023-03-10,32.0
2023-03-11,37.0
2023-03-12,10.0
2023-03-13,16.0
2023-03-14,27.0
2023-03-15,12.0
2023-03-16,30.0
2023-03-17,31.0
2023-03-18,52.0
2023-03-19,14.0
2023-03-20,12.0
2023-03-21,10.0
2023-03-22,28.0
2023-03-23,31.0
2023-03-24,61.0
2023-03-25,55.0
2023-03-26,44.0
