date,view
2022-06-22,5.0
2022-06-23,7.0
2022-06-24,13.0
2022-06-25,7.0
2022-06-26,6.0
2022-06-27,1.0
2022-06-28,8.0
2022-06-29,5.0
2022-06-30,9.0
2022-07-01,10.0
2022-07-02,5.0
2022-07-03,6.0
2022-07-04,6.0
2022-07-05,4.0
2022-07-06,3.0
2022-07-07,4.0
2022-07-08,22.0
2022-07-09,7.0
2022-07-10,8.0
2022-07-11,3.0
2022-07-12,8.0
2022-07-13,4.0
2022-07-14,10.0
2022-07-15,13.0
2022-07-16,6.0
2022-07-17,9.0
2022-07-18,6.0
2022-07-19,7.0
2022-07-20,6.0
2022-07-21,6.0
2022-07-22,17.0
2022-07-23,8.0
2022-07-24,2.0
2022-07-25,6.0
2022-07-26,10.0
2022-07-27,3.0
2022-07-28,7.0
2022-07-29,7.0
2022-07-30,5.0
2022-07-31,2.0
2022-08-01,5.0
2022-08-02,4.0
2022-08-03,1.0
2022-08-04,5.0
2022-08-05,9.0
2022-08-06,6.0
2022-08-07,5.0
2022-08-08,11.0
2022-08-09,9.0
2022-08-10,13.0
2022-08-11,9.0
2022-08-12,5.0
2022-08-13,3.0
2022-08-14,3.0
2022-08-15,3.0
2022-08-16,3.0
2022-08-17,6.0
2022-08-18,4.0
2022-08-19,6.0
2022-08-20,4.0
2022-08-21,5.0
2022-08-22,8.0
2022-08-23,6.0
2022-08-24,3.0
2022-08-25,7.0
2022-08-26,1.0
2022-08-27,5.0
2022-08-28,2.0
2022-08-29,5.0
2022-08-30,4.0
2022-08-31,3.0
2022-09-01,4.0
2022-09-02,8.0
2022-09-03,6.0
2022-09-04,4.0
2022-09-05,4.0
2022-09-06,7.0
2022-09-07,2.0
2022-09-08,4.0
2022-09-09,5.0
2022-09-10,4.0
2022-09-11,4.0
2022-09-12,6.0
2022-09-13,4.0
2022-09-14,7.0
2022-09-15,6.0
2022-09-16,3.0
2022-09-17,2.0
2022-09-18,2.0
2022-09-19,1.0
2022-09-20,2.0
2022-09-21,5.0
2022-09-22,8.0
2022-09-23,6.0
2022-09-24,4.0
2022-09-25,5.0
2022-09-26,2.0
2022-09-27,4.0
2022-09-28,6.0
2022-09-29,2.0
2022-09-30,6.0
2022-10-01,2.0
2022-10-02,2.0
2022-10-03,1.0
2022-10-04,3.0
2022-10-05,3.0
2022-10-06,1.0
2022-10-07,7.0
2022-10-08,1.0
2022-10-09,1.0
2022-10-10,3.0
2022-10-11,2.5
2022-10-12,2.0
2022-10-13,1.0
2022-10-14,3.0
2022-10-15,3.0
2022-10-16,7.0
2022-10-17,3.0
2022-10-18,1.0
2022-10-19,3.0
2022-10-20,3.0
2022-10-21,5.0
2022-10-22,1.0
2022-10-23,3.0
2022-10-24,3.0
2022-10-25,6.0
2022-10-26,4.0
2022-10-27,3.0
2022-10-28,4.0
2022-10-29,1.0
2022-10-30,3.0
2022-10-31,3.0
2022-11-01,4.0
2022-11-02,4.0
2022-11-03,5.0
2022-11-04,2.0
2022-11-05,2.0
2022-11-06,2.0
2022-11-07,5.0
2022-11-08,6.0
2022-11-09,1.0
2022-11-10,2.0
2022-11-11,1.0
2022-11-12,2.0
2022-11-13,4.0
2022-11-14,2.0
2022-11-15,5.0
2022-11-16,4.0
2022-11-17,4.0
2022-11-18,7.0
2022-11-19,6.0
2022-11-20,8.0
2022-11-21,8.0
2022-11-22,11.0
2022-11-23,7.0
2022-11-24,4.0
2022-11-25,4.0
2022-11-26,1.0
2022-11-27,3.0
2022-11-28,2.0
2022-11-29,3.0
2022-11-30,4.0
2022-12-01,2.0
2022-12-02,3.0
2022-12-03,5.0
2022-12-04,4.0
2022-12-05,4.0
2022-12-06,3.0
2022-12-07,7.0
2022-12-08,4.0
2022-12-09,1.0
2022-12-10,1.0
2022-12-11,5.0
2022-12-12,1.0
