date,view
2022-09-27,132.0
2022-09-28,103.0
2022-09-29,126.0
2022-09-30,149.0
2022-10-01,184.0
2022-10-02,127.0
2022-10-03,149.0
2022-10-04,137.0
2022-10-05,153.0
2022-10-06,141.0
2022-10-07,200.0
2022-10-08,177.0
2022-10-09,134.0
2022-10-10,111.0
2022-10-11,139.0
2022-10-12,134.0
2022-10-13,139.0
2022-10-14,227.0
2022-10-15,202.0
2022-10-16,165.0
2022-10-17,147.0
2022-10-18,125.0
2022-10-19,130.0
2022-10-20,134.0
2022-10-21,174.0
2022-10-22,195.0
2022-10-23,120.0
2022-10-24,117.0
2022-10-25,131.0
2022-10-26,138.0
2022-10-27,174.0
2022-10-28,179.0
2022-10-29,189.0
2022-10-30,135.0
2022-10-31,149.0
2022-11-01,151.0
2022-11-02,118.0
2022-11-03,166.0
2022-11-04,209.0
2022-11-05,186.0
2022-11-06,137.0
2022-11-07,116.0
2022-11-08,150.0
2022-11-09,153.0
2022-11-10,166.0
2022-11-11,196.0
2022-11-12,236.0
2022-11-13,129.0
2022-11-14,131.0
2022-11-15,168.0
2022-11-16,154.0
2022-11-17,153.0
2022-11-18,281.0
2022-11-19,255.0
2022-11-20,111.0
2022-11-21,159.0
2022-11-22,164.0
2022-11-23,142.0
2022-11-24,150.0
2022-11-25,198.0
2022-11-26,237.0
2022-11-27,189.0
2022-11-28,175.0
2022-11-29,120.0
2022-11-30,121.0
2022-12-01,173.0
2022-12-02,209.0
2022-12-03,183.0
2022-12-04,120.0
2022-12-05,151.0
2022-12-06,120.0
2022-12-07,117.0
2022-12-08,124.0
2022-12-09,186.0
2022-12-10,193.0
2022-12-11,166.0
2022-12-12,170.0
2022-12-13,112.0
2022-12-14,114.0
2022-12-15,113.0
2022-12-16,191.0
2022-12-17,147.0
2022-12-18,108.0
2022-12-19,108.0
2022-12-20,127.0
2022-12-21,115.0
2022-12-22,128.0
2022-12-23,242.0
2022-12-24,160.0
2022-12-25,152.0
2022-12-26,137.0
2022-12-27,109.0
2022-12-28,122.0
2022-12-29,163.0
2022-12-30,212.0
2022-12-31,247.0
2023-01-01,206.0
2023-01-02,126.0
2023-01-03,92.0
2023-01-04,137.0
2023-01-05,112.0
2023-01-06,160.0
2023-01-07,160.0
2023-01-08,132.0
2023-01-09,138.0
2023-01-10,135.0
2023-01-11,174.0
2023-01-12,124.0
2023-01-13,125.0
2023-01-14,155.0
2023-01-15,79.0
2023-01-16,134.0
2023-01-17,159.0
2023-01-18,165.0
2023-01-19,205.0
2023-01-20,224.0
2023-01-21,254.0
2023-01-22,317.0
2023-01-23,389.0
2023-01-24,293.0
2023-01-25,261.0
2023-01-26,242.0
2023-01-27,264.0
2023-01-28,189.0
2023-01-29,141.0
2023-01-30,115.0
2023-01-31,107.0
2023-02-01,99.0
2023-02-02,126.0
2023-02-03,152.0
2023-02-04,164.0
2023-02-05,150.0
2023-02-06,134.0
2023-02-07,144.0
2023-02-08,139.0
2023-02-09,167.0
2023-02-10,180.0
2023-02-11,226.0
2023-02-12,131.0
2023-02-13,211.0
2023-02-14,131.0
2023-02-15,119.0
2023-02-16,148.0
2023-02-17,218.0
2023-02-18,188.0
2023-02-19,144.0
2023-02-20,156.0
2023-02-21,159.0
2023-02-22,179.0
2023-02-23,173.0
2023-02-24,201.0
2023-02-25,195.0
2023-02-26,113.0
2023-02-27,124.0
2023-02-28,123.0
2023-03-01,130.0
2023-03-02,130.0
2023-03-03,162.0
2023-03-04,167.0
2023-03-05,113.0
2023-03-06,159.0
2023-03-07,180.0
2023-03-08,145.0
2023-03-09,138.0
2023-03-10,201.0
2023-03-11,211.0
2023-03-12,149.0
2023-03-13,129.0
2023-03-14,120.0
2023-03-15,101.0
2023-03-16,125.0
2023-03-17,177.0
2023-03-18,164.0
2023-03-19,134.0
2023-03-20,141.0
2023-03-21,151.0
2023-03-22,154.0
2023-03-23,147.0
2023-03-24,143.0
2023-03-25,152.0
2023-03-26,123.0
2023-03-27,117.0
2023-03-28,135.0
2023-03-29,101.0
2023-03-30,127.0
2023-03-31,180.0
2023-04-01,179.0
2023-04-02,161.0
2023-04-03,145.0
2023-04-04,119.0
2023-04-05,174.0
2023-04-06,134.0
2023-04-07,164.0
2023-04-08,155.0
2023-04-09,152.0
2023-04-10,126.0
2023-04-11,144.0
2023-04-12,140.0
2023-04-13,150.0
2023-04-14,156.0
2023-04-15,190.0
2023-04-16,146.0
2023-04-17,122.0
2023-04-18,136.0
2023-04-19,122.0
2023-04-20,105.0
2023-04-21,166.0
2023-04-22,152.0
2023-04-23,128.0
2023-04-24,116.0
2023-04-25,142.0
2023-04-26,129.0
2023-04-27,144.0
2023-04-28,183.0
2023-04-29,202.0
2023-04-30,202.0
2023-05-01,209.0
2023-05-02,157.0
2023-05-03,126.0
2023-05-04,148.0
2023-05-05,168.0
2023-05-06,145.0
2023-05-07,99.0
2023-05-08,90.0
2023-05-09,123.0
2023-05-10,108.0
2023-05-11,128.0
2023-05-12,156.0
2023-05-13,154.0
2023-05-14,132.0
2023-05-15,118.0
2023-05-16,137.0
2023-05-17,190.0
2023-05-18,164.0
2023-05-19,217.0
2023-05-20,191.0
2023-05-21,116.0
2023-05-22,160.0
2023-05-23,171.0
2023-05-24,162.0
2023-05-25,123.0
2023-05-26,172.0
2023-05-27,157.0
2023-05-28,145.0
2023-05-29,148.0
2023-05-30,150.0
2023-05-31,225.0
2023-06-01,180.0
2023-06-02,247.0
2023-06-03,354.0
2023-06-04,275.0
2023-06-05,185.0
2023-06-06,238.0
2023-06-07,218.0
2023-06-08,279.0
2023-06-09,267.0
2023-06-10,166.0
2023-06-11,200.0
2023-06-12,248.0
2023-06-13,145.0
2023-06-14,200.0
2023-06-15,265.0
2023-06-16,307.0
2023-06-17,197.0
2023-06-18,210.0
2023-06-19,262.0
2023-06-20,160.0
2023-06-21,201.0
2023-06-22,184.0
2023-06-23,145.0
2023-06-24,189.0
2023-06-25,124.0
2023-06-26,196.0
2023-06-27,210.0
2023-06-28,215.0
2023-06-29,187.0
2023-06-30,244.0
2023-07-01,196.0
2023-07-02,225.0
2023-07-03,197.0
2023-07-04,177.0
2023-07-05,221.0
2023-07-06,181.0
2023-07-07,237.0
2023-07-08,180.0
2023-07-09,178.0
2023-07-10,180.0
2023-07-11,185.0
2023-07-12,159.0
2023-07-13,121.0
2023-07-14,208.0
2023-07-15,257.0
2023-07-16,209.0
2023-07-17,116.0
2023-07-18,142.0
2023-07-19,173.0
2023-07-20,153.0
2023-07-21,189.0
2023-07-22,153.0
2023-07-23,196.0
2023-07-24,157.0
2023-07-25,217.0
2023-07-26,160.0
2023-07-27,146.0
2023-07-28,188.0
2023-07-29,199.0
2023-07-30,158.0
2023-07-31,135.0
2023-08-01,123.0
2023-08-02,154.0
2023-08-03,107.0
2023-08-04,116.0
2023-08-05,201.0
2023-08-06,158.0
2023-08-07,179.0
2023-08-08,184.0
2023-08-09,153.0
2023-08-10,180.0
2023-08-11,244.0
2023-08-12,244.0
2023-08-13,166.0
2023-08-14,197.0
2023-08-15,203.0
2023-08-16,140.0
2023-08-17,180.0
2023-08-18,218.0
2023-08-19,188.0
2023-08-20,210.0
2023-08-21,193.0
2023-08-22,148.0
2023-08-23,153.0
2023-08-24,161.0
2023-08-25,172.0
2023-08-26,199.0
2023-08-27,156.0
2023-08-28,143.0
2023-08-29,181.0
2023-08-30,168.0
2023-08-31,264.0
2023-09-01,294.0
2023-09-02,274.0
2023-09-03,170.0
2023-09-04,172.0
2023-09-05,118.0
2023-09-06,141.0
2023-09-07,141.0
2023-09-08,179.0
2023-09-09,163.0
2023-09-10,116.0
2023-09-11,148.0
2023-09-12,91.0
2023-09-13,115.0
2023-09-14,150.0
2023-09-15,160.0
2023-09-16,210.0
2023-09-17,126.0
2023-09-18,113.0
2023-09-19,115.0
2023-09-20,148.0
2023-09-21,173.0
2023-09-22,206.0
2023-09-23,191.0
2023-09-24,126.0
2023-09-25,145.0
2023-09-26,108.0
2023-09-27,143.0
2023-09-28,229.0
2023-09-29,205.0
2023-09-30,175.0
2023-10-01,143.0
2023-10-02,185.0
2023-10-03,167.0
2023-10-04,171.0
2023-10-05,164.0
2023-10-06,203.0
