date,view
2023-08-22,42.0
2023-08-23,35.0
2023-08-24,35.0
2023-08-25,32.0
2023-08-26,33.0
2023-08-27,20.0
2023-08-28,25.0
2023-08-29,26.0
2023-08-30,47.0
2023-08-31,49.0
2023-09-01,50.0
2023-09-02,36.0
2023-09-03,35.0
2023-09-04,14.0
2023-09-05,13.0
2023-09-06,13.0
2023-09-07,33.0
2023-09-08,36.0
2023-09-09,38.0
2023-09-10,16.0
2023-09-11,14.0
2023-09-12,24.0
2023-09-13,29.0
2023-09-14,26.0
2023-09-15,39.0
2023-09-16,40.0
2023-09-17,18.0
2023-09-18,17.0
2023-09-19,16.0
2023-09-20,22.0
2023-09-21,29.0
2023-09-22,32.0
2023-09-23,49.0
2023-09-24,23.0
2023-09-25,23.0
2023-09-26,26.0
2023-09-27,24.0
2023-09-28,46.0
2023-09-29,52.0
2023-09-30,46.0
2023-10-01,24.0
2023-10-02,12.0
2023-10-03,16.0
2023-10-04,36.0
2023-10-05,37.0
2023-10-06,33.0
