date,view
2022-06-22,48.0
2022-06-23,43.0
2022-06-24,50.0
2022-06-25,57.0
2022-06-26,35.0
2022-06-27,44.0
2022-06-28,51.0
2022-06-29,39.0
2022-06-30,52.0
2022-07-01,49.0
2022-07-02,55.0
2022-07-03,35.0
2022-07-04,57.0
2022-07-05,45.0
2022-07-06,23.0
2022-07-07,61.0
2022-07-08,36.0
2022-07-09,40.0
2022-07-10,53.0
2022-07-11,36.0
2022-07-12,49.0
2022-07-13,51.0
2022-07-14,46.0
2022-07-15,55.0
2022-07-16,33.0
2022-07-17,35.0
2022-07-18,50.0
2022-07-19,49.0
2022-07-20,44.0
2022-07-21,59.0
2022-07-22,48.0
2022-07-23,49.0
2022-07-24,61.0
2022-07-25,48.0
2022-07-26,36.0
2022-07-27,35.0
2022-07-28,42.0
2022-07-29,54.0
2022-07-30,45.0
2022-07-31,31.0
2022-08-01,38.0
2022-08-02,37.0
2022-08-03,49.0
2022-08-04,55.0
2022-08-05,45.0
2022-08-06,45.0
2022-08-07,34.0
2022-08-08,51.0
2022-08-09,36.0
2022-08-10,30.0
2022-08-11,43.0
2022-08-12,57.0
2022-08-13,76.0
2022-08-14,40.0
2022-08-15,42.0
2022-08-16,53.0
2022-08-17,43.0
2022-08-18,47.0
2022-08-19,46.0
2022-08-20,71.0
2022-08-21,54.0
2022-08-22,42.0
2022-08-23,29.0
2022-08-24,38.0
2022-08-25,39.0
2022-08-26,52.0
2022-08-27,57.0
2022-08-28,39.0
2022-08-29,35.0
2022-08-30,31.0
2022-08-31,42.0
2022-09-01,50.0
2022-09-02,41.0
2022-09-03,57.0
2022-09-04,52.0
2022-09-05,47.0
2022-09-06,44.0
2022-09-07,33.0
2022-09-08,45.0
2022-09-09,67.0
2022-09-10,46.0
2022-09-11,43.0
2022-09-12,60.0
2022-09-13,43.0
2022-09-14,39.0
2022-09-15,40.0
2022-09-16,60.0
2022-09-17,70.0
2022-09-18,46.0
2022-09-19,53.0
2022-09-20,25.0
2022-09-21,49.0
2022-09-22,32.0
2022-09-23,66.0
2022-09-24,57.0
2022-09-25,49.0
2022-09-26,45.0
2022-09-27,42.0
2022-09-28,56.0
2022-09-29,45.0
2022-09-30,47.0
2022-10-01,52.0
2022-10-02,55.0
2022-10-03,42.0
2022-10-04,24.0
2022-10-05,54.0
2022-10-06,31.0
2022-10-07,56.0
2022-10-08,52.0
2022-10-09,48.0
2022-10-10,42.0
2022-10-11,55.0
2022-10-12,40.0
2022-10-13,56.0
2022-10-14,60.0
2022-10-15,51.0
2022-10-16,49.0
2022-10-17,47.0
2022-10-18,44.0
