date,view
2022-06-22,119.0
2022-06-23,121.0
2022-06-24,80.0
2022-06-25,117.0
2022-06-26,126.0
2022-06-27,144.0
2022-06-28,135.0
2022-06-29,106.0
2022-06-30,94.0
2022-07-01,126.0
2022-07-02,117.0
2022-07-03,144.0
2022-07-04,143.0
2022-07-05,108.0
2022-07-06,94.0
2022-07-07,103.0
2022-07-08,79.0
2022-07-09,90.0
2022-07-10,107.0
2022-07-11,123.0
2022-07-12,97.0
2022-07-13,96.0
2022-07-14,131.0
2022-07-15,110.0
2022-07-16,91.0
2022-07-17,118.0
2022-07-18,79.0
2022-07-19,109.0
2022-07-20,88.0
2022-07-21,92.0
2022-07-22,104.0
2022-07-23,92.0
2022-07-24,102.0
2022-07-25,99.0
2022-07-26,135.0
2022-07-27,99.0
2022-07-28,92.0
2022-07-29,78.0
2022-07-30,84.0
2022-07-31,80.0
2022-08-01,99.0
2022-08-02,122.0
2022-08-03,100.0
2022-08-04,119.0
2022-08-05,75.0
2022-08-06,96.0
2022-08-07,117.0
2022-08-08,122.0
2022-08-09,121.0
2022-08-10,78.0
2022-08-11,91.0
2022-08-12,106.0
2022-08-13,76.0
2022-08-14,120.0
2022-08-15,103.0
2022-08-16,120.0
2022-08-17,88.0
2022-08-18,140.0
2022-08-19,86.0
2022-08-20,82.0
2022-08-21,109.0
2022-08-22,91.0
2022-08-23,125.0
2022-08-24,89.0
2022-08-25,119.0
2022-08-26,120.0
2022-08-27,83.0
2022-08-28,128.0
2022-08-29,140.0
2022-08-30,121.0
2022-08-31,94.0
2022-09-01,102.0
2022-09-02,97.0
2022-09-03,78.0
2022-09-04,162.0
2022-09-05,106.0
2022-09-06,114.0
2022-09-07,72.0
2022-09-08,108.0
2022-09-09,109.0
2022-09-10,83.0
2022-09-11,100.0
2022-09-12,125.0
2022-09-13,111.0
2022-09-14,123.0
2022-09-15,139.0
2022-09-16,248.0
2022-09-17,94.0
2022-09-18,128.0
2022-09-19,115.0
2022-09-20,114.0
2022-09-21,101.0
2022-09-22,96.0
2022-09-23,87.0
2022-09-24,87.0
2022-09-25,93.0
2022-09-26,111.0
2022-09-27,70.0
2022-09-28,84.0
2022-09-29,90.0
2022-09-30,100.0
2022-10-01,77.0
2022-10-02,115.0
2022-10-03,80.0
2022-10-04,106.0
2022-10-05,93.0
2022-10-06,79.0
2022-10-07,126.0
2022-10-08,79.0
2022-10-09,73.0
2022-10-10,84.0
2022-10-11,101.0
2022-10-12,88.0
2022-10-13,133.0
2022-10-14,99.0
2022-10-15,8.0
2022-10-16,87.0
2022-10-17,109.0
2022-10-18,111.0
2022-10-19,70.0
2022-10-20,82.0
2022-10-21,94.0
2022-10-22,53.0
2022-10-23,82.0
2022-10-24,105.0
2022-10-25,85.0
2022-10-26,102.0
2022-10-27,110.0
2022-10-28,87.0
2022-10-29,83.0
2022-10-30,87.0
2022-10-31,71.0
2022-11-01,63.0
2022-11-02,103.0
2022-11-03,84.0
2022-11-04,71.0
2022-11-05,75.0
2022-11-06,75.0
2022-11-07,79.0
2022-11-08,81.0
2022-11-09,95.0
2022-11-10,119.0
2022-11-11,90.0
2022-11-12,75.0
2022-11-13,75.0
2022-11-14,86.0
2022-11-15,86.0
2022-11-16,75.0
2022-11-17,115.0
2022-11-18,101.0
2022-11-19,68.0
2022-11-20,80.0
2022-11-21,88.0
2022-11-22,100.0
2022-11-23,52.0
2022-11-24,74.0
2022-11-25,69.0
2022-11-26,74.0
2022-11-27,70.0
2022-11-28,105.0
2022-11-29,81.0
2022-11-30,68.0
2022-12-01,87.0
2022-12-02,67.0
2022-12-03,53.0
2022-12-04,89.0
2022-12-05,97.0
2022-12-06,70.0
2022-12-07,117.0
2022-12-08,57.0
2022-12-09,72.0
2022-12-10,66.0
2022-12-11,96.0
2022-12-12,85.0
2022-12-13,71.0
2022-12-14,87.0
2022-12-15,100.0
2022-12-16,69.0
2022-12-17,79.0
2022-12-18,83.0
2022-12-19,109.0
2022-12-20,72.0
2022-12-21,81.0
2022-12-22,86.0
2022-12-23,56.0
2022-12-24,76.0
2022-12-25,79.0
2022-12-26,78.0
2022-12-27,72.0
2022-12-28,47.0
2022-12-29,67.0
2022-12-30,59.0
2022-12-31,58.0
2023-01-01,62.0
2023-01-02,64.0
2023-01-03,88.0
2023-01-04,83.0
2023-01-05,84.0
2023-01-06,66.0
2023-01-07,67.0
2023-01-08,60.0
2023-01-09,70.0
2023-01-10,105.0
2023-01-11,74.0
2023-01-12,72.0
2023-01-13,62.0
2023-01-14,30.0
2023-01-15,50.0
2023-01-16,58.0
2023-01-17,50.0
2023-01-18,10.0
2023-01-19,2.0
2023-01-20,1.0
2023-01-21,1.0
2023-01-22,2.333333333333333
2023-01-23,3.6666666666666665
2023-01-24,5.0
2023-01-25,4.0
2023-01-26,42.0
2023-01-27,32.0
2023-01-28,34.0
2023-01-29,47.0
2023-01-30,45.0
2023-01-31,50.0
2023-02-01,42.0
2023-02-02,58.0
2023-02-03,47.0
2023-02-04,52.0
2023-02-05,58.0
2023-02-06,79.0
2023-02-07,47.0
2023-02-08,64.0
2023-02-09,74.0
2023-02-10,74.0
2023-02-11,62.0
2023-02-12,80.0
