date,view
2022-06-22,55.0
2022-06-23,78.0
2022-06-24,78.0
2022-06-25,96.0
2022-06-26,49.0
2022-06-27,81.0
2022-06-28,52.0
2022-06-29,55.0
2022-06-30,85.0
2022-07-01,101.0
2022-07-02,122.0
2022-07-03,45.0
2022-07-04,46.0
2022-07-05,70.0
2022-07-06,89.0
2022-07-07,90.0
2022-07-08,88.0
2022-07-09,94.0
2022-07-10,43.0
2022-07-11,61.0
2022-07-12,64.0
2022-07-13,63.0
2022-07-14,50.0
2022-07-15,72.0
2022-07-16,81.0
2022-07-17,44.0
2022-07-18,38.0
2022-07-19,50.0
2022-07-20,40.0
2022-07-21,65.0
2022-07-22,74.0
2022-07-23,108.0
2022-07-24,57.0
2022-07-25,52.0
2022-07-26,69.0
2022-07-27,45.0
2022-07-28,59.0
2022-07-29,81.0
2022-07-30,97.0
2022-07-31,26.0
2022-08-01,40.0
2022-08-02,37.0
2022-08-03,58.0
2022-08-04,56.0
2022-08-05,96.0
2022-08-06,80.0
2022-08-07,42.0
2022-08-08,46.0
2022-08-09,59.0
2022-08-10,43.0
2022-08-11,51.0
2022-08-12,90.0
2022-08-13,102.0
2022-08-14,37.0
2022-08-15,37.0
2022-08-16,75.0
2022-08-17,49.0
2022-08-18,53.0
2022-08-19,105.0
2022-08-20,76.0
2022-08-21,47.0
2022-08-22,57.0
2022-08-23,45.0
2022-08-24,55.0
2022-08-25,50.0
2022-08-26,114.0
2022-08-27,98.0
2022-08-28,56.0
2022-08-29,56.0
2022-08-30,89.0
2022-08-31,76.0
2022-09-01,87.0
2022-09-02,117.0
2022-09-03,79.0
2022-09-04,51.0
2022-09-05,35.0
2022-09-06,51.0
2022-09-07,51.0
2022-09-08,91.0
2022-09-09,114.0
2022-09-10,93.0
2022-09-11,26.0
2022-09-12,53.0
2022-09-13,50.0
2022-09-14,44.0
2022-09-15,60.0
2022-09-16,79.0
2022-09-17,91.0
2022-09-18,46.0
2022-09-19,73.0
2022-09-20,43.0
2022-09-21,49.0
2022-09-22,62.0
2022-09-23,127.0
2022-09-24,87.0
2022-09-25,45.0
2022-09-26,38.0
2022-09-27,65.0
2022-09-28,43.0
2022-09-29,69.0
2022-09-30,69.0
2022-10-01,109.0
2022-10-02,41.0
2022-10-03,46.0
2022-10-04,70.0
2022-10-05,44.0
2022-10-06,81.0
2022-10-07,92.0
2022-10-08,96.0
2022-10-09,78.0
2022-10-10,44.0
2022-10-11,51.0
2022-10-12,43.0
2022-10-13,90.0
2022-10-14,86.0
2022-10-15,86.0
2022-10-16,58.0
2022-10-17,42.0
2022-10-18,70.0
2022-10-19,114.0
2022-10-20,58.0
2022-10-21,104.0
2022-10-22,90.0
2022-10-23,50.0
2022-10-24,36.0
2022-10-25,35.0
2022-10-26,49.0
2022-10-27,103.0
2022-10-28,96.0
2022-10-29,107.0
2022-10-30,59.0
2022-10-31,43.0
2022-11-01,56.0
2022-11-02,64.0
2022-11-03,79.0
2022-11-04,93.0
2022-11-05,112.0
2022-11-06,49.0
2022-11-07,47.0
2022-11-08,54.0
2022-11-09,42.0
2022-11-10,83.0
2022-11-11,89.0
2022-11-12,105.0
2022-11-13,45.0
2022-11-14,78.0
2022-11-15,67.0
2022-11-16,65.0
2022-11-17,108.0
2022-11-18,103.0
2022-11-19,104.0
2022-11-20,44.0
2022-11-21,47.0
2022-11-22,45.0
2022-11-23,61.0
2022-11-24,59.0
2022-11-25,87.0
2022-11-26,87.0
2022-11-27,39.0
2022-11-28,66.0
